         * spice3 file created from ring_osc2.ext - technology: sky130a
         Transient Analysis  Thu Mar  9 09:37:01  2023
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
328	3.212800e-09	-1.35432e-04	
329	3.222800e-09	-1.46189e-04	
330	3.232800e-09	-1.73875e-04	
331	3.242800e-09	-1.90974e-04	
332	3.252800e-09	-2.47962e-04	
333	3.262800e-09	-1.82178e-04	
334	3.272800e-09	-1.22531e-04	
335	3.282800e-09	-1.27104e-04	
336	3.292800e-09	-1.54245e-04	
337	3.302800e-09	-1.70992e-04	
338	3.312800e-09	-1.99569e-04	
339	3.322800e-09	-2.47956e-04	
340	3.332800e-09	-2.20412e-04	
341	3.342800e-09	-1.33300e-04	
342	3.352800e-09	-1.31340e-04	
343	3.362800e-09	-1.44794e-04	
344	3.372800e-09	-1.73688e-04	

Index   time            alli            
--------------------------------------------------------------------------------
345	3.382800e-09	-1.88883e-04	
346	3.392800e-09	-2.52903e-04	
347	3.402800e-09	-1.96975e-04	
348	3.412800e-09	-1.24148e-04	
349	3.422800e-09	-1.13731e-04	
350	3.432800e-09	-1.39597e-04	
351	3.442800e-09	-1.56917e-04	
352	3.452800e-09	-1.75128e-04	
353	3.462800e-09	-2.13578e-04	
354	3.472800e-09	-2.44415e-04	
355	3.482800e-09	-1.50288e-04	
356	3.492800e-09	-1.18132e-04	
357	3.502800e-09	-1.36814e-04	
358	3.512800e-09	-1.61240e-04	
359	3.522800e-09	-1.76999e-04	
360	3.532800e-09	-2.16680e-04	
361	3.542800e-09	-2.55962e-04	
362	3.552800e-09	-1.84041e-04	
363	3.562800e-09	-1.24889e-04	
364	3.572800e-09	-1.37266e-04	
365	3.582800e-09	-1.53304e-04	
366	3.592800e-09	-1.77962e-04	
367	3.602800e-09	-2.09008e-04	
368	3.612800e-09	-2.57122e-04	
369	3.622800e-09	-1.57226e-04	
370	3.632800e-09	-1.18253e-04	
371	3.642800e-09	-1.19284e-04	
372	3.652800e-09	-1.48716e-04	
373	3.662800e-09	-1.61943e-04	
374	3.672800e-09	-1.86693e-04	
375	3.682800e-09	-2.30124e-04	
376	3.692800e-09	-2.21219e-04	
377	3.702800e-09	-1.24250e-04	
378	3.712800e-09	-1.27660e-04	
379	3.722800e-09	-1.39816e-04	
380	3.732800e-09	-1.74209e-04	
381	3.742800e-09	-1.80190e-04	
382	3.752800e-09	-2.43396e-04	
383	3.762800e-09	-2.38618e-04	
384	3.772800e-09	-1.58000e-04	
385	3.782800e-09	-1.18407e-04	
386	3.792800e-09	-1.48201e-04	
387	3.802800e-09	-1.58111e-04	
388	3.812800e-09	-1.88202e-04	
389	3.822800e-09	-2.28996e-04	
390	3.832800e-09	-2.39608e-04	
391	3.842800e-09	-1.27251e-04	
392	3.852800e-09	-1.21337e-04	
393	3.862800e-09	-1.21910e-04	
394	3.872800e-09	-1.60953e-04	
